oid,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
19799,Sarangan Sreerama,Borgelt,1994,Baltimore,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
19800,Alper Ehud,Lichnewsky,1988,Ontario,Goalkeeper,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
19801,Graham Kukhamay,McCain,1989,Barcelona,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
19802,Peteris Yusuf,Maxson,1989,Tokyo,Midfield,ACF Fiorentina,Hamburg,Estadio da Luz,2012,Atsuyuki Jayaprakash
19803,Jeroen Yiyun,Henriksson,1981,Tri,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
19804,Rohan Sander,Rezende,1995,Providenciales,Forward,FC Spartak Moscow,Rio de Janeiro,Stadio Olimpico,2012,Olavi Gurd
19805,Nalvo Shaygan,Handschuh,1996,Missoula,Defender,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
19806,Nedo Sudarshan,Waldherr,1985,Sarasota,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
19807,Renganathan Sihai,Godo,1989,Baton,Defender,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
19808,Gernod Sowmitri,Harloff,1991,Monterrey,Forward,Tianjin Teda F.C.,Cardiff,Estadio da Luz,2011,Ryouji Dare
19809,Ezio Roslyn,Grems,1987,Toronto,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
19810,Martii Mischa,Matyska,1978,Pasco,Goalkeeper,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
19811,Dongwook Valentyn,Schupeta,1975,Fayetteville,Defender,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
19812,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
19813,Masum Zhenbing,Kwasny,1982,Charleston,Midfield,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
19814,Dallas Chongkye,Timkovsky,1988,Panama,Forward,Juventus,Salvador,BMO Field,2012,IlYoung Giese
19815,Graham Kukhamay,McCain,1989,Barcelona,Midfield,Seattle Sounders,Dortmund,Stadio San Paolo,2013,Nabih Rios
19816,Tejwansh Klemens,Annaratone,1994,Shannon,Defender,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
19817,Gina Kenta,Besancenot,1976,Mobile,Forward,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
19818,Huajun Haijo,Zajak,1982,Conakry,Forward,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
19819,Gang Vivekananda,Hofstetter,1983,Mobile,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
19820,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
19821,Felipe Gaetano,Nurmeev,1994,Windhoek,Defender,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
19822,Seungwang Haym,Scanlon,1984,Munich,Midfield,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
19823,Hucang Xiaoyong,Bernabeu,1996,Boise,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
19824,Thodoros PeiZong,Balfanz,1983,Indianapolis,Forward,FC Midtjylland,Houston,Stade Louis II,2011,Nabih Rios
19825,Salim Uday,Buttyan,1986,Beaumont,Goalkeeper,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
19826,Ruck Williams,Leenaerts,1995,Nice,Midfield,Grasshopper Club Zurich,Moscow,Gerhard Hanappi Stadium,2015,Olavi Gurd
19827,Maggie Zhiqiang,Dabipi,1980,La,Goalkeeper,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
19828,Graham Kukhamay,McCain,1989,Barcelona,Midfield,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Masum Kasprzak
19829,Laird Capers,Aigrain,1990,Vail,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Vagan Smallwood
19830,Lorraine Hussein,Sokolin,1993,Idaho,Defender,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
19831,Jacob Efthimis,Guoxing,1986,Appleton,Forward,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
19832,Daisy Ryotaro,Felciano,1976,Milan,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
19833,Martii Mischa,Matyska,1978,Pasco,Forward,Wolverhampton Wanderers Football Club,Dortmund,Stadio San Paolo,2013,Sigenobu Bodagala
19834,Athushi Belli,Gull,1977,Key,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
19835,Errol Cetin,Fabrizio,1978,Shreveport,Midfield,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
19836,Peteris Yusuf,Maxson,1989,Tokyo,Midfield,Borussia Monchengladbach,Hamburg,Estadio da Luz,2012,Jeremy Cantu
19837,Souri Bozena,Saloma,1996,Dothan,Goalkeeper,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2012,Zhouhui Rubio
19838,Bhuwan Percy,Bouabdallah,1984,Guangzhou,Forward,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
19839,Lorrin Kazuki,Gabalda,1991,Veracruz,Midfield,Delfino Pescara 1936,Orlando,King Power Stadium,2012,Robbert Flach
19840,Behcet Liu,Tomii,1991,Myrtle,Forward,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
19841,Elfriede Zin,Macgregor,1984,Bucharest,Goalkeeper,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
19842,Eleftherios Maxwell,Bollman,1986,Brussels,Defender,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
19843,Yasubumi Friedemann,Nobauer,1984,Louisville,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
19844,Sanjaya Raed,Zabele,1996,Twin,Midfield,VfL Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi Comparetto
19845,Wonhee Chrysantos,Cremilleux,1981,Melbourne,Defender,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
19846,Guoren Igino,Hudelmaier,1979,Santiago,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
19847,Attila Adelheit,Ebbinghaus,1983,Manchester,Forward,The New Saints F.C.,London,Santiago Bernabeu Stadium,2012,Mayan Tautenhahn
19848,Guoren Igino,Hudelmaier,1979,Santiago,Defender,Tianjin Teda F.C.,Cardiff,Estadio da Luz,2011,Ryouji Dare
19849,Pitro Melek,Poulin,1975,Buffalo,Midfield,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
19850,Corentin Luping,Gevinti,1979,Amarillo,Forward,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
19851,Roger Kazi,Kraetzl,1990,Macon,Midfield,Tianjin Teda F.C.,Cardiff,Estadio da Luz,2014,Ahsan Kliger
19852,Gang Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
19853,Yookun Apostol,Benn,1984,Los,Midfield,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
19854,Surapol Yechezkel,Noltemeier,1984,Reno,Midfield,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
19855,Takenobu Leighton,Derby,1989,Savannah,Defender,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
19856,Hichum Ashok,Leifker,1984,Monroe,Defender,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
19857,Souri Bozena,Saloma,1996,Dothan,Goalkeeper,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2012,Zhouhui Rubio
19858,Matthey Toshihisa,Bowhill,1983,Colorado,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2013,Amandio Klosowski
19859,Heiner Farahangiz,Weatherhead,1979,Louisville,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
19860,Renganathan Sihai,Godo,1989,Baton,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
19861,Lode Anamaria,Ruocco,1980,Fresno,Midfield,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
19862,Elfriede Zin,Macgregor,1984,Bucharest,Goalkeeper,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
19863,Frieda Ortrun,Quitte,1976,Melbourne,Forward,ACF Fiorentina,Hamburg,King Power Stadium,2013,Amandio Klosowski
19864,Jeroen Yiyun,Henriksson,1981,Tri,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
19865,Ernest Chiemi,Broch,1989,Birmingham,Defender,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
19866,Sava Lui,Schmerl,1977,Las,Defender,Borussia Monchengladbach,Cardiff,St James  Park,2012,Jeremy Cantu
19867,Lorraine Hussein,Sokolin,1993,Idaho,Defender,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
19868,Yadran Mechthild,Rayne,1983,South,Forward,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
19869,Vishwani Konrad,Dingle,1983,Casper,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2012,Olavi Gurd
19870,Behcet Liu,Tomii,1991,Myrtle,Forward,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
19871,Yili Junjie,Walrath,1988,Beaumont,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
19872,Gang Vivekananda,Hofstetter,1983,Mobile,Midfield,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
19873,Laird Capers,Aigrain,1990,Vail,Midfield,Valencia CF,Munich,Stadio Olimpico,2011,Veit Luks
19874,Cherri Toshiaki,Musselman,1984,Valdosta,Goalkeeper,The New Saints F.C.,London,Santiago Bernabeu Stadium,2012,Mayan Tautenhahn
19875,Oryal Tohru,Mikelsons,1997,Zihuatenejo,Forward,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
19876,Vassilios Rildo,Cippico,1997,Green,Forward,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
19877,Gongzhu Youngmok,Kubicar,1979,Warsaw,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Henryk Kochs
19878,Yadran Mechthild,Rayne,1983,South,Forward,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
19879,Chengdian Brijesh,Kavasseri,1979,Ontario,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2013,Suranjan Sakurai
19880,Luitpold Avra,Guyton,1981,Des,Goalkeeper,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
19881,Salim Uday,Buttyan,1986,Beaumont,Goalkeeper,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
19882,Baoling Takehiro,Astor,1977,Gulfport,Defender,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
19883,Pierangela Sudha,Tulley,1986,Greensboro,Goalkeeper,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2012,Zhouhui Rubio
19884,Nalvo Shaygan,Handschuh,1996,Missoula,Defender,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
19885,Caryl Moninder,Obermaier,1984,Warsaw,Forward,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
19886,Judy Brant,Prenel,1978,Worcester,Goalkeeper,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
19887,Xiaocheng Beth,Guerriero,1980,Harrisburg,Forward,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
19888,Dongwook Valentyn,Schupeta,1975,Fayetteville-*,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
19889,Christopher Stamos,Munster,1993,Berlin,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
19890,Setsuo Gay,Preas,1980,South,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
19891,Graham Kukhamay,McCain,1989,Barcelona,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Vagan Smallwood
19892,Magne Chihping,Jungst,1990,Durban,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
19893,Gang Vivekananda,Hofstetter,1983,Mobile,Midfield,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
19894,Woei Dongmo,Ogawa,1988,Aguascalientes,Defender,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
19895,Peteris Yusuf,Maxson,1989,Tokyo,Midfield,Borussia Monchengladbach,Hamburg,Estadio da Luz,2012,Jeremy Cantu
19896,Hideaki Sava,Burtschick,1988,Guatemala,Defender,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
19897,Jinsei Ranjeev,Blix,1983,Cozumel,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2013,Suranjan Sakurai
19898,Judy Brant,Prenel,1978,Worcester,Midfield,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
19899,Hongsing Marla,Kubicka,1993,Barcelona,Goalkeeper,Montpellier HSC,Recife,Stade Velodrome,2013,Bernando Jesus
19900,Philip Sachio,Yoccoz,1975,Dayton,Goalkeeper,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
19901,Hongbing Kevin,Nozaka,1977,Berlin,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Shyamala Gibbs
19902,Ryoichi Ilan,Togni,1992,Vienna,Forward,FK Partizan,Orlando,White Hart Lane,2013,Ryouji Dare
19903,Gesine Tilmann,Cagman,1996,Corpus,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
19904,Joe Myung,Coppola,1975,Ciudad,Midfield,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
19905,Hiroyuke Hagbal,Ro;dl,1992,Montgomery,Goalkeeper,Royal Antwerp F.C.,Salvador,BMO Field,2011,Rashi Papadourakis
19906,Dallas Chongkye,Timkovsky,1988,Panama,Defender,FK Partizan,Orlando,White Hart Lane,2013,Ryouji Dare
19907,Masahisa Prabhav,Blaschek,1980,Indianapolis,Midfield,FC Nordsjelland,Moscow,Estadio da Luz,2011,Cees Gunal
19908,Yasusi Seongyeol,Clemm,1997,Des,Defender,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
19909,Behcet Liu,Tomii,1991,Myrtle,Forward,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
19910,Dallan Yoshioki,Nuzman,1990,Casper,Midfield,FC Anzhi Makhachkala,Hamburg,King Power Stadium,2013,Robert Lally
19911,Theordore Zhaoqian,Devroye,1991,Lexington,Defender,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
19912,Kazumiti Pin,Ziavras,1980,Orange,Defender,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
19913,Dhabaleswar Atilio,Rahmat,1988,Newark,Midfield,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
19914,Huu Shian,Abraham,1988,Albuquerque,Midfield,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
19915,Murat Luc,Kusakabe,1993,Cody,Midfield,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2012,Srikanth Chimia
19916,Huajun Haijo,Zajak,1982,Conakry,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
19917,Sanjaya Raed,Zabele,1996,Twin,Goalkeeper,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
19918,Judy Brant,Prenel,1978,Worcester,Goalkeeper,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
19919,Yibei Yousong,Berthiaume,1989,Prague,Forward,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
19920,Jeroen Yiyun,Henriksson,1981,Tri,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
19921,Christopher Stamos,Munster,1993,Berlin,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
19922,Tatuo Bongki,Scofield,1992,Birmingham,Defender,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
19923,Saydean Eiichi,Alpuente,1983,Asheville,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
19924,Mehryar Judi,Favre,1995,Amarillo,Midfield,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
19925,Farshid Zubin,Seppanen,1983,Washington,Defender,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
19926,Yuiko Adele,Gnutzmann,1993,Beaumont,Forward,ACF Fiorentina,Hamburg,King Power Stadium,2013,Suranjan Sakurai
19927,Mehryar Judi,Favre,1995,Amarillo,Midfield,Boavista F.C.,Naples,Veltins-Arena,2014,Torsten Fedou
19928,Heiner Farahangiz,Weatherhead,1979,Louisville,Midfield,Royal Antwerp F.C.,Salvador,BMO Field,2011,Rashi Papadourakis
19929,Abdalla Susannne,Hoare,1982,Gulfport,Defender,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
19930,Laird Capers,Aigrain,1990,Vail,Defender,FC Anzhi Makhachkala,Tokyo,BMO Field,2013,Robert Lally
19931,Pierre Bella,Strohmeir,1986,Jackson,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
19932,Jianlin Guanghui,Rudstrom,1979,Des,Defender,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
19933,Geraud Pat,Sherratt,1976,Wilkes,Midfield,Boavista F.C.,Naples,Veltins-Arena,2014,Torsten Fedou
19934,Laird Capers,Aigrain,1990,Vail,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
19935,Myla Nikolaus,Goni,1995,Budapest,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
19936,Farzan Jakob,Onaga,1988,Huntington,Midfield,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
19937,Jacob Efthimis,Guoxing,1986,Appleton,Forward,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
19938,Sahrah Kimon,Muluszynski,1991,Gainesville,Midfield,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
19939,Graham Kukhamay,McCain,1989,Barcelona,Midfield,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Masum Kasprzak
19940,Athushi Belli,Gull,1977,Key,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
19941,Souri Bozena,Saloma,1996,Dothan,Goalkeeper,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2012,Zhouhui Rubio
19942,Mehryar Judi,Favre,1995,Amarillo,Midfield,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
19943,Jianlin Guanghui,Rudstrom,1979,Des,Forward,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
19944,Clay Pawel,Kadar,1991,Sarasota,Defender,Royal Antwerp F.C.,Salvador,BMO Field,2011,Rashi Papadourakis
19945,Cherri Toshiaki,Musselman,1984,Valdosta,Midfield,Tianjin Teda F.C.,Cardiff,Estadio da Luz,2014,Ahsan Kliger
19946,Ichiang Hanan,Kappner,1993,Lyon,Goalkeeper,Seattle Sounders,Dortmund,Stadio San Paolo,2011,Aiqun Levergood
19947,Xiaocheng Beth,Guerriero,1980,Harrisburg,Forward,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
19948,Ramakant Elgin,Schachter,1990,Sun,Forward,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
19949,Laird Capers,Aigrain,1990,Vail,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Vagan Smallwood
19950,Fortune Orestes,Waack,1989,Cape,Forward,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
19951,Judy Brant,Prenel,1978,Worcester,Goalkeeper,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
19952,Martii Mischa,Matyska,1978,Pasco,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
19953,Lorrin Kazuki,Gabalda,1991,Veracruz,Forward,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
19954,Baoling Takehiro,Astor,1977,Gulfport,Defender,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
19955,Eleftherios Maxwell,Bollman,1986,Brussels,Midfield,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
19956,Rohan Sander,Rezende,1995,Providenciales,Midfield,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
19957,Silvio Rogelio,Keskin,1988,Pasco,Defender,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
19958,Gina Kenta,Besancenot,1976,Mobile,Defender,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2013,Jeremy Cantu
19959,Baoling Takehiro,Astor,1977,Gulfport,Defender,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
19960,Hucang Xiaoyong,Bernabeu,1996,Boise,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
19961,Petko Maogang,Usha,1986,Nice,Defender,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
19962,Renganathan Sihai,Godo,1989,Baton,Defender,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
19963,Yuyan Ivailo,Yochum,1991,Great,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
19964,Gernod Sowmitri,Harloff,1991,Monterrey,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
19965,Mieke Yoshikane,Roussille,1985,Abidjan,Midfield,Valencia CF,Munich,Stadio Olimpico,2011,Veit Luks
19966,Gesine Tilmann,Cagman,1996,Corpus,Defender,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
19967,Otthein Naftaly,Hogan,1976,Salvador,Midfield,FC Dinamo Bucuresti,Hamburg,Amsterdam Arena,2013,Mattan Edelhoff
19968,Klaus Nicu,Strevell,1979,Roanoke,Forward,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
19969,Sylvie Nathalie,Yang,1983,Long,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
19970,Vassilios Rildo,Cippico,1997,Green,Forward,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
19971,Dongmyun Samuel,Corvi,1991,Portland,Forward,Juventus,Salvador,BMO Field,2012,IlYoung Giese
19972,Yasusi Seongyeol,Clemm,1997,Des,Defender,FK Partizan,Orlando,White Hart Lane,2012,Ravindra Grnarov
19973,Hiroyuke Hagbal,Ro;dl,1992,Montgomery,Goalkeeper,Royal Antwerp F.C.,Salvador,BMO Field,2011,Rashi Papadourakis
19974,Andres Yahya,Wolin,1980,Istanbul,Goalkeeper,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
19975,Hongbing Kevin,Nozaka,1977,Berlin,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Shyamala Gibbs
19976,Salim Uday,Buttyan,1986,Beaumont,Goalkeeper,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
19977,Mahmut Vyjayanti,Dedood,1984,Mobile,Defender,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
19978,Yasusi Seongyeol,Clemm,1997,Des,Midfield,Grasshopper Club Zurich,Moscow,Gerhard Hanappi Stadium,2015,Olavi Gurd
19979,Ayal Waeil,Haining,1981,Wichita,Defender,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
19980,Hunter YaLing,Gubitoso,1982,Amsterdam,Defender,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
19981,Surapol Yechezkel,Noltemeier,1984,Reno,Midfield,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
19982,Petru Bapiraju,Harbison,1984,Lome,Defender,Club Atletico Velez Sarsfield,Athens,Stadio Artemio Franchi,2014,Srikanth Chimia
19983,Hichum Ashok,Leifker,1984,Monroe,Defender,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
19984,Lundy Bharathi,Remp,1979,Elko,Forward,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
19985,Ravin Shengchang,Cucka,1990,San,Defender,Tianjin Teda F.C.,Cardiff,Estadio da Luz,2011,Ryouji Dare
19986,Surapol Yechezkel,Noltemeier,1984,Reno,Midfield,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
19987,Sangjin Martin,Sezan,1985,Lisbon,Defender,FC Spartak Moscow,Rio de Janeiro,Stadio Olimpico,2012,Olavi Gurd
19988,Hideaki Sava,Burtschick,1988,Guatemala,Midfield,New York Red Bulls,Brasilia,San Siro Stadium,2011,Atsuyuki Jayaprakash
19989,Athushi Belli,Gull,1977,Key,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
19990,Annabelle Katsunori,Rouchaleau,1994,Wilmington,Defender,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
19991,Jianlin Guanghui,Rudstrom,1979,Des,Defender,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
19992,Daisy Ryotaro,Felciano,1976,Milan,Midfield,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
19993,Yasusi Seongyeol,Clemm,1997,Des,Defender,FK Partizan,Orlando,White Hart Lane,2012,Ravindra Grnarov
