oid,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
3686,Yadran Mechthild,Rayne,1983,South,Defender,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
3687,Oryal Tohru,Mikelsons,1997,Zihuatenejo,Forward,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
3688,Gesine Tilmann,Cagman,1996,Corpus,Defender,VfL Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi Comparetto
3689,Fuyau Boo,Grillner,1987,Pocatello,Midfield,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
3690,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
3691,Elie Mart,Otillio,1982,Zihuatenejo,Defender,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
3692,Heiner Farahangiz,Weatherhead,1979,Louisville,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
3693,Noriyuki Audrey,Cun,1993,San,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
3694,Abhaya Win,Senator,1978,El,Defender,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
3695,Guoren Igino,Hudelmaier,1979,Santiago,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
3696,Krishnaprasad Hiu,Llewellyn,1984,Nassau,Midfield,FC Dinamo Bucuresti,Hamburg,Amsterdam Arena,2013,Mattan Edelhoff
3697,Lorraine Hussein,Sokolin,1993,Idaho,Defender,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
3698,Hongbing Kevin,Nozaka,1977,Berlin,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Shyamala Gibbs
3699,Masahisa Prabhav,Blaschek,1980,Indianapolis,Midfield,FC Nordsjelland,Moscow,Estadio da Luz,2011,Cees Gunal
3700,Gang Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
3701,Yasubumi Friedemann,Nobauer,1984,Louisville,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
3702,Guoren Igino,Hudelmaier,1979,Santiago,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
3703,Saydean Eiichi,Alpuente,1983,Asheville,Forward,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
3704,Chitresh Harlan,Babb,1991,Copenhagen,Defender,FC Nordsjelland,Moscow,Estadio da Luz,2011,Cees Gunal
3705,Graham Kukhamay,McCain,1989,Barcelona,Midfield,Seattle Sounders,Dortmund,Stadio San Paolo,2013,Nabih Rios
3706,Gernod Sowmitri,Harloff,1991,Monterrey,Forward,Tianjin Teda F.C.,Cardiff,Estadio da Luz,2011,Ryouji Dare
3707,Gang Vivekananda,Hofstetter,1983,Mobile,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
3708,Gesine Tilmann,Cagman,1996,Corpus,Defender,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
3709,Osmar Norton,Gove,1975,Paris,Defender-*,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
3710,Chitresh Harlan,Babb,1991,Copenhagen,Midfield,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2012,Srikanth Chimia
3711,Sangjin Martin,Sezan,1985,Lisbon,Defender,FC Spartak Moscow,Rio de Janeiro,Stadio Olimpico,2012,Olavi Gurd
3712,Magne Chihping,Jungst,1990,Durban,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
3713,Zhili Vinay,Molzberger,1981,Florence,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
3714,Graham Kukhamay,McCain,1989,Barcelona,Midfield,Seattle Sounders,Dortmund,Stadio San Paolo,2013,Nabih Rios
3715,Jefferson Chenxi,Goss,1987,Rochester,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
3716,Yasusi Seongyeol,Clemm,1997,Des,Midfield,Grasshopper Club Zurich,Moscow,Gerhard Hanappi Stadium,2015,Olavi Gurd
3717,Bienvenido Hussein,Benaini,1992,Washington,Midfield,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
3718,Sahrah Kimon,Muluszynski,1991,Gainesville,Goalkeeper,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
3719,Alfred Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia Monchengladbach,Cardiff,St James  Park,2012,Jeremy Cantu
3720,Alison Pierdaniele,Knauff,1992,Mobile,Defender,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
3721,Jianlin Guanghui,Rudstrom,1979,Des,Defender,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
3722,Mahmut Vyjayanti,Dedood,1984,Mobile,Goalkeeper,Valencia CF,Munich,Stadio Olimpico,2011,Veit Luks
3723,Judy Brant,Prenel,1978,Worcester,Goalkeeper,VfL Wolfsburg,Solna,Allianz Arena Olympic Stadium Munich,2011,Atsufumi Comparetto
3724,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
3725,Gina Kenta,Besancenot,1976,Mobile,Defender,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2013,Jeremy Cantu
3726,Mieke Yoshikane,Roussille,1985,Abidjan,Midfield,Valencia CF,Munich,Stadio Olimpico,2011,Veit Luks
3727,Takenobu Leighton,Derby,1989,Savannah,Forward,Valencia CF,Munich,Stadio Olimpico,2011,Vagan Smallwood
3728,Jialin Huan,Rensink,1976,Billings,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Henryk Kochs
3729,Yoshitomi Thoshiaki,Vafaie,1987,Tampa,Forward,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
3730,Sahrah Kimon,Muluszynski,1991,Gainesville,Midfield,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
3731,Gang Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
3732,Frieda Ortrun,Quitte,1976,Melbourne,Forward,ACF Fiorentina,Hamburg,King Power Stadium,2013,Amandio Klosowski
3733,Lundy Bharathi,Remp,1979,Elko,Forward,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
3734,Elie Mart,Otillio,1982,Zihuatenejo,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2011,Berardo Gerber
3735,Andres Yahya,Wolin,1980,Istanbul,Goalkeeper,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
3736,Elie Mart,Otillio,1982,Zihuatenejo,Defender,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
3737,Abdalla Susannne,Hoare,1982,Gulfport,Defender,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
3738,Jinsei Ranjeev,Blix,1983,Cozumel,Midfield,Wolverhampton Wanderers Football Club,Dortmund,Stadio San Paolo,2013,Sigenobu Bodagala
3739,Tatsuro Kamaljit,Specker,1994,Shreveport,Forward,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
3740,Hucang Xiaoyong,Bernabeu,1996,Boise,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
3741,Guisseppi Abdelmadjid,Newstead,1994,Istanbul,Midfield,Juventus,Salvador,BMO Field,2012,IlYoung Giese
3742,Annabelle Katsunori,Rouchaleau,1994,Wilmington,Defender,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
3743,Eleftherios Maxwell,Bollman,1986,Brussels,Defender,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
3744,Hongsing Marla,Kubicka,1993,Barcelona,Goalkeeper,Montpellier HSC,Recife,Stade Velodrome,2013,Bernando Jesus
3745,Hichum Ashok,Leifker,1984,Monroe,Defender,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
3746,Renganathan Sihai,Godo,1989,Baton,Goalkeeper,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
3747,Guardian Yongjoon,Pierro,1994,Chattanooga,Midfield,Aik Solna-*,Mexico City,Vicente Calderon Stadium,2010,Shigetomo Abbas
3748,Salim Uday,Buttyan,1986,Beaumont,Defender,FK Partizan,Orlando,White Hart Lane,2012,Ravindra Grnarov
3749,Surapol Yechezkel,Noltemeier,1984,Reno,Midfield,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
3750,Roger Kazi,Kraetzl,1990,Macon,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2011,Berardo Gerber
3751,Ravin Shengchang,Cucka,1990,San,Goalkeeper,Borussia Monchengladbach,Cardiff,St James  Park,2012,Jeremy Cantu
3752,Errol Cetin,Fabrizio,1978,Shreveport,Midfield,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
3753,Elfriede Zin,Macgregor,1984,Bucharest,Goalkeeper,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
3754,Lorraine Hussein,Sokolin,1993,Idaho,Defender,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
3755,Heiner Farahangiz,Weatherhead,1979,Louisville,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
3756,Martii Mischa,Matyska,1978,Pasco,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2011,Berardo Gerber
3757,Hideaki Sava,Burtschick,1988,Guatemala,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2013,Soung Alt
3758,Yadran Mechthild,Rayne,1983,South,Defender,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
3759,Lorrin Kazuki,Gabalda,1991,Veracruz,Midfield,Delfino Pescara 1936,Orlando,King Power Stadium,2012,Robbert Flach
3760,Pitro Melek,Poulin,1975,Buffalo,Midfield,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
3761,Salim Uday,Buttyan,1986,Beaumont,Goalkeeper,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
3762,Elie Mart,Otillio,1982,Zihuatenejo,Defender,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
3763,Clay Pawel,Kadar,1991,Sarasota,Defender,New York Red Bulls,Solna,San Siro Stadium,2011,Atsuyuki Jayaprakash
3764,Karan Spyridon,Heiserman,1986,Vancouver,Goalkeeper,Valencia CF,Stuttgart,Camp Nou,2011,Veit Luks
3765,Pierangela Sudha,Tulley,1986,Greensboro,Goalkeeper,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
3766,Surapol Yechezkel,Noltemeier,1984,Reno,Midfield,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
3767,Tatuo Bongki,Scofield,1992,Birmingham,Defender,FC Bayern Munich,Seattle,San Siro Stadium,2015,Atsufumi Comparetto
3768,Ruck Williams,Leenaerts,1995,Nice,Midfield,Grasshopper Club Zurich,Moscow,Gerhard Hanappi Stadium,2015,Olavi Gurd
3769,Osmar Norton,Gove,1975,Paris,Defender-*,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
3770,Anke Ute,Weener,1995,Kiev,Defender,Juventus,Salvador,BMO Field,2012,IlYoung Giese
3771,Farshid Zubin,Seppanen,1983,Washington,Defender,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
3772,Steinar Sathis,Brugnano,1987,Tokyo,Goalkeeper,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
3773,Velimir Solveig,Andraka,1988,Hartford,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Masum Kasprzak
3774,Tayloe Erven,Gewali,1980,Dakar,Defender,Seattle Sounders,Dortmund,Stadio San Paolo,2013,Nabih Rios
3775,Anke Ute,Weener,1995,Kiev,Defender,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
3776,Slawomir Wanli,Bertsekas,1996,Valdosta,Forward,A.C. Perugia Calcio,Solna,Donbass Arena,2014,Nabih Rios
3777,Guardian Yongjoon,Pierro,1994,Chattanooga,Defender,Juventus,Salvador,BMO Field,2015,Sigenobu Bodagala
3778,Seungwang Haym,Scanlon,1984,Munich,Midfield,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
3779,Andres Yahya,Wolin,1980,Istanbul,Defender,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2011,Xiaolei Ronchette
3780,Krishnaprasad Hiu,Llewellyn,1984,Nassau,Midfield,FC Dinamo Bucuresti,Hamburg,Amsterdam Arena,2013,Mattan Edelhoff
3781,Gesine Tilmann,Cagman,1996,Corpus,Defender,VfL Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi Comparetto
3782,Petko Maogang,Usha,1986,Nice,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
3783,Hongbing Kevin,Nozaka,1977,Berlin,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2013,Shyamala Gibbs
3784,Sangjin Martin,Sezan,1985,Lisbon,Defender,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2013,Jeremy Cantu
3785,Peteris Yusuf,Maxson,1989,Tokyo,Midfield,Borussia Monchengladbach,Hamburg,Estadio da Luz,2012,Jeremy Cantu
3786,Geraud Pat,Sherratt,1976,Wilkes,Midfield,Boavista F.C.,Naples,Veltins-Arena,2014,Torsten Fedou
3787,Chengdian Brijesh,Kavasseri,1979,Ontario,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2013,Suranjan Sakurai
3788,Fiora Avinash,Rosinski,1993,Palm,Defender,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
3789,Rohan Sander,Rezende,1995,Providenciales,Forward,FC Spartak Moscow,Rio de Janeiro,Stadio Olimpico,2012,Olavi Gurd
3790,Saydean Eiichi,Alpuente,1983,Asheville,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
3791,Jinsei Ranjeev,Blix,1983,Cozumel,Midfield,Wolverhampton Wanderers Football Club,Dortmund,Stadio San Paolo,2013,Sigenobu Bodagala
3792,Theordore Zhaoqian,Devroye,1991,Lexington,Defender,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2014,Bon Kruiskamp
3793,Hongsing Marla,Kubicka,1993,Barcelona,Goalkeeper,Montpellier HSC,Recife,Stade Velodrome,2013,Bernando Jesus
3794,Jianlin Guanghui,Rudstrom,1979,Des,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
3795,Krishnaprasad Hiu,Llewellyn,1984,Nassau,Midfield,ACF Fiorentina,Hamburg,Estadio da Luz,2013,Atsuyuki Jayaprakash
3796,Luitpold Avra,Guyton,1981,Des,Midfield,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2012,Srikanth Chimia
3797,Jialin Sartaj,Vinay,1995,Santiago,Midfield,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
3798,Myla Nikolaus,Goni,1995,Budapest,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
3799,Kazumiti Pin,Ziavras,1980,Orange,Defender,Montpellier HSC,Recife,Stade Velodrome,2013,Bernando Jesus
3800,Yadran Mechthild,Rayne,1983,South,Forward,Juventus,Salvador,BMO Field,2012,IlYoung Giese
3801,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
3802,Iko Fujio,Ducasse,1985,Dothan,Defender,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
3803,Geraud Pat,Sherratt,1976,Wilkes,Midfield,Boavista F.C.,Naples,Veltins-Arena,2014,Torsten Fedou
3804,Nalvo Shaygan,Handschuh,1996,Missoula,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
3805,Baoling Takehiro,Astor,1977,Gulfport,Defender,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
3806,Izak Monte,Mattison,1992,Budapest,Midfield,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
3807,Graham Kukhamay,McCain,1989,Barcelona,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
3808,Nalvo Shaygan,Handschuh,1996,Missoula,Midfield,Wolverhampton Wanderers Football Club,Glasgow,Emirates Stadium,2013,Sigenobu Bodagala
3809,Odysseas Iara,Batz,1980,Athens,Midfield,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
3810,Sarangan Sreerama,Borgelt,1994,Baltimore,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
3811,Baoling Takehiro,Astor,1977,Gulfport,Defender,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
3812,Shunge Wop,Latch,1982,Guatemala,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
3813,Behcet Liu,Tomii,1991,Myrtle,Defender,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2012,Olavi Gurd
3814,Boijdar Michal,Yntema,1982,Beaumont,Midfield,Clube de Regatas do Flamengo,Rio de Janeiro,Stadio Olimpico,2013,Jeremy Cantu
3815,Xiaocheng Beth,Guerriero,1980,Harrisburg,Forward,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
3816,Catherina Loan,Kolvik,1980,Killeen,Defender,Forest Green Rovers F.C.,Solna,Allianz Arena Olympic Stadium Munich,2012,Srikanth Chimia
3817,Hongsing Marla,Kubicka,1993,Barcelona,Goalkeeper,Montpellier HSC,Recife,Stade Velodrome,2013,Bernando Jesus
3818,Kristian Britta,Vieri,1978,Prague,Defender,ACF Fiorentina,Hamburg,King Power Stadium,2014,Aiqun Levergood
3819,Hideaki Sava,Burtschick,1988,Guatemala,Midfield,Sport Club Internacional,Montreal,King Power Stadium,2013,Soung Alt
3820,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
3821,Noriyuki Audrey,Cun,1993,San,Midfield,S.C. Braga,Gelsenkirchen,Sporting Park,2014,Bernando Jesus
3822,Setsuo Gay,Preas,1980,South,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
3823,Dallas Chongkye,Timkovsky,1988,Panama,Forward,Juventus,Salvador,BMO Field,2012,IlYoung Giese
3824,Gennadi Ciprian,Kubicar,1995,Madrid,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
3825,Saydean Eiichi,Alpuente,1983,Asheville,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
3826,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
3827,Yatsutaka Oivind,Lebib,1998,Prague,Defender,Aalborg Boldspilklub,London,Anfield,2014,Rosangela Ketz
3828,Yasubumi Friedemann,Nobauer,1984,Louisville,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
3829,Dhabaleswar Atilio,Rahmat,1988,Newark,Midfield,Boavista F.C.,Naples,Veltins-Arena,2015,Duckyoung Padhye
3830,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
3831,Krishnaprasad Hiu,Llewellyn,1984,Nassau,Midfield,ACF Fiorentina,Hamburg,Estadio da Luz,2013,Atsuyuki Jayaprakash
3832,Vishwani Konrad,Dingle,1983,Casper,Defender,Club Atletico Velez Sarsfield,Athens,Stadio Artemio Franchi,2014,Srikanth Chimia
3833,Woei Dongmo,Ogawa,1988,Aguascalientes,Defender,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
3834,Shigeo Jitender,Ruckebusch,1997,Gainesville,Defender,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
3835,Gesine Tilmann,Cagman,1996,Corpus,Defender,Toronto FC,Stuttgart,Camp Nou,2014,Kazuhiko Claybrook
3836,Ryoichi Ilan,Togni,1992,Vienna,Forward,FK Partizan,Orlando,White Hart Lane,2013,Ryouji Dare
3837,Yibei Yousong,Berthiaume,1989,Prague,Forward,The New Saints F.C.,Arlington,Parc des Princes,2014,Robbert Flach
3838,Masum Zhenbing,Kwasny,1982,Charleston,Midfield,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
3839,Gesine Tilmann,Cagman,1996,Corpus,Midfield,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
3840,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Xiaomin Saoudi
3841,Sahin Owen,Palomar,1984,Monroe,Midfield,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
3842,Wonhee Chrysantos,Cremilleux,1981,Melbourne,Defender,New York Red Bulls,Solna,San Siro Stadium,2011,Atsuyuki Jayaprakash
3843,Yooichi Hemant,Valette,1976,Amarillo,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2014,Piera Faustini
3844,Sahin Owen,Palomar,1984,Monroe,Goalkeeper,Boavista F.C.,Naples,Veltins-Arena,2014,Torsten Fedou
3845,Jeroen Yiyun,Henriksson,1981,Tri,Midfield,Juventus,Salvador,BMO Field,2010,Masum Kasprzak
3846,Brad Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
3847,Adhemar Yanni,Sittig,1991,Chicago,Defender,S.C. Braga,Gelsenkirchen,Sporting Park,2011,Anupam Oxenboll
3848,Dongwook Valentyn,Schupeta,1975,Fayetteville-*,Defender,P.a.o.k Fc,Tokyo,BMO Field,2012,Xiaomin Saoudi
3849,Behcet Liu,Tomii,1991,Myrtle,Midfield,ACF Fiorentina,Hamburg,King Power Stadium,2013,Amandio Klosowski
3850,Hideaki Sava,Burtschick,1988,Guatemala,Midfield,New York Red Bulls,Solna,San Siro Stadium,2011,Atsuyuki Jayaprakash
3851,Devina Qutaibah,Schloegel,1997,Charleston,Goalkeeper,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
3852,Heiner Farahangiz,Weatherhead,1979,Louisville,Midfield,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Veit Luks
3853,Ludomir Franziska,Hinnebusch,1989,White,Defender,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
3854,Giuliano Nobuhiko,Roeseler,1994,St,Forward,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Kazuhiko Claybrook
3855,Gernod Sowmitri,Harloff,1991,Monterrey,Forward,SV Werder Bremen,Barcelona,Boleyn Ground,2014,Sigenobu Bodagala
3856,Takenobu Leighton,Derby,1989,Savannah,Forward,Valencia CF,Munich,Stadio Olimpico,2011,Vagan Smallwood
3857,Petko Maogang,Usha,1986,Nice,Defender,P.a.o.k Fc,Brasilia,King Power Stadium,2012,Sreenivas Wohr
3858,Basem Noemie,Ashish,1997,Windhoek,Midfield,ACF Fiorentina,Hamburg,Estadio da Luz,2013,Atsuyuki Jayaprakash
3859,Toshiro Ryouichi,Nekvinda,1976,Great,Midfield,FC Midtjylland,Houston,Stade Louis II,2011,Mattan Edelhoff
3860,Odysseas Iara,Batz,1980,Athens,Midfield,A.C. Perugia Calcio,Solna,Donbass Arena,2013,Atsufumi Comparetto
3861,Setsuo Gay,Preas,1980,South,Goalkeeper,West Ham United F.C.,Solna,Balaidos,2011,Jiangling Micheaux
3862,Petko Maogang,Usha,1986,Nice,Defender,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
3863,Jami Waqar,Longobardi,1988,Aguascalientes,Midfield,The New Saints F.C.,Arlington,Parc des Princes,2012,Mayan Tautenhahn
3864,Eleftherios Maxwell,Bollman,1986,Brussels,Defender,Valencia CF,Montevideo,Constant Vanden Stock Stadium,2011,Vagan Smallwood
3865,Yuiko Adele,Gnutzmann,1993,Beaumont,Forward,ACF Fiorentina,Hamburg,King Power Stadium,2013,Suranjan Sakurai
3866,Baoling Takehiro,Astor,1977,Gulfport,Defender,Valencia CF,London,Santiago Bernabeu Stadium,2011,Vagan Smallwood
3867,Vishwani Konrad,Dingle,1983,Casper,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2012,Olavi Gurd
3868,Maggie Zhiqiang,Dabipi,1980,La,Defender,P.a.o.k Fc,Munich,Allianz Arena Olympic Stadium Munich,2012,Sreenivas Wohr
3869,Zicheng Yike,Clark,1983,Missoula,Goalkeeper,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
3870,Yuyan Ivailo,Yochum,1991,Great,Midfield,FC Spartak Moscow,Istanbul,Jan Breydel Stadium,2011,Yki Villano
3871,Anke Ute,Weener,1995,Kiev,Defender,West Ham United F.C.,Solna,Balaidos,2013,Aiqun Levergood
3872,Zicheng Yike,Clark,1983,Missoula,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
3873,Ludomir Franziska,Hinnebusch,1989,White,Defender,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
3874,Rohan Sander,Rezende,1995,Providenciales,Midfield,Royal Antwerp F.C.,London,Santiago Bernabeu Stadium,2011,Rashi Papadourakis
3875,Christopher Stamos,Munster,1993,Berlin,Defender,Boavista F.C.,Naples,Veltins-Arena,2013,Srikanth Chimia
3876,Gesine Tilmann,Cagman,1996,Corpus,Defender,VfL Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi Comparetto
3877,Zicheng Yike,Clark,1983,Missoula,Goalkeeper,FC Kaiserslautern,Munich,Stadio Olimpico,2012,Atsufumi Comparetto
3878,Yuka Prakash,Hopewell,1991,Tallahassee,Forward,Boavista F.C.,Hamburg,Estadio da Luz,2015,Duckyoung Padhye
3879,Gururaj Emilio,Mallorqui,1980,Santiago,Forward,Aik Solna-*,Mexico City,Vicente Calderon Stadium,2010,Shigetomo Abbas
3880,Osten Bian,Gotoda,1993,Wilmington,Midfield,Lille OSC,Munich,Allianz Arena Olympic Stadium Munich,2010,Robert Lally
